"ANNEX1_NCBI_TAXID","ANNEX1_NCBI_NAMES","NCBI_GENUS_SUB_TAXID","NCBI_GENUS_SUB_NAMES"
1053097,"Dioscorea humilis",1515107,"Dioscorea humilis subsp. polyanthes"
1069900,"Asparagus umbellatus",1302545,"Asparagus umbellatus subsp. umbellatus"
1079125,"Andropogon virginicus",2078709,"Andropogon virginicus var. virginicus"
1079125,"Andropogon virginicus",2511792,"Andropogon virginicus var. decipiens"
1086095,"Poa longifolia",1985475,"Poa longifolia subsp. longifolia"
1176448,"Poa persica",2495906,"Poa persica subsp. multiradiata"
1179240,"Daucus carota subsp. hispanicus",1869348,"Daucus carota var. linearis"
1219499,"Astragalus macrocephalus",1219500,"Astragalus macrocephalus subsp. finitimus"
1219499,"Astragalus macrocephalus",1219501,"Astragalus macrocephalus subsp. macrocephalus"
1221340,"Onobrychis depauperata",1221341,"Onobrychis depauperata var. depauperata"
1221340,"Onobrychis depauperata",1227092,"Onobrychis sp. FG-2012a"
1221355,"Onobrychis verae",1221356,"Onobrychis verae var. rechingeri"
1221355,"Onobrychis verae",1233039,"Onobrychis verae var. verae"
1221357,"Onobrychis psoraleifolia",1227093,"Onobrychis sp. FG-2012b"
1221357,"Onobrychis psoraleifolia",1232786,"Onobrychis psoraleifolia var. psoraleifolia"
1221357,"Onobrychis psoraleifolia",2231023,"Onobrychis sp. SKO-2018"
1233737,"Onobrychis amoena",1233738,"Onobrychis amoena subsp. amoena"
1234496,"Astragalus flexuosus",2878230,"Astragalus flexuosus var. flexuosus"
1234497,"Astragalus laxmannii",278718,"Astragalus laxmannii var. robustior"
1271618,"Dioscorea scortechinii",1271619,"Dioscorea scortechinii var. parviflora"
1277480,"Poa lanuginosa",2793636,"Poa lanuginosa var. lanuginosa"
1301364,"Festuca prolifera",2071927,"Festuca prolifera var. lasiolepis"
1302516,"Asparagus nesiotes",1302517,"Asparagus nesiotes subsp. purpuriensis"
1316669,"Caroxylon",240111,"Caroxylon vermiculatum"
1460051,"Astragalus ebenoides",1577464,"Astragalus ebenoides subsp. naghadehensis"
1460062,"Astragalus remotiflorus",1577466,"Astragalus remotiflorus subsp. melanogramma"
1532284,"Astragalus hypoglottis",2014694,"Astragalus hypoglottis subsp. hypoglottis"
1532284,"Astragalus hypoglottis",2582815,"Astragalus hypoglottis subsp. gremlii"
1532285,"Astragalus incanus",2014695,"Astragalus incanus subsp. incanus"
1532285,"Astragalus incanus",2364239,"Astragalus incanus subsp. incurvus"
1533098,"Hedysarum boveanum",1960944,"Hedysarum boveanum subsp. boveanum"
1533098,"Hedysarum boveanum",1960945,"Hedysarum boveanum subsp. europaeum"
1620017,"Andropogon gyrans",2078707,"Andropogon gyrans var. stenophyllus"
1663450,"Poa versicolor",2290783,"Poa versicolor subsp. relaxa"
1674115,"Alopecurus glacialis",2570670,"Alopecurus glacialis subsp. glacialis"
1680177,"Lotus herbaceus",2653285,"Lotus herbaceus subsp. gracilis"
1755860,"Agrostis barbuligera",1755861,"Agrostis barbuligera var. barbuligera"
1755860,"Agrostis barbuligera",1755862,"Agrostis barbuligera var. longipilosa"
1769934,"Astragalus cusickii",1769935,"Astragalus cusickii var. cusickii"
1769934,"Astragalus cusickii",1769936,"Astragalus cusickii var. flexilipes"
1769934,"Astragalus cusickii",1769937,"Astragalus cusickii var. packardiae"
1769934,"Astragalus cusickii",1769938,"Astragalus cusickii var. sterilis"
1769941,"Astragalus whitneyi",1769942,"Astragalus whitneyi var. confusus"
1810458,"Poa alopecurus",1810512,"Poa alopecurus subsp. fuegiana"
1810470,"Poa hachadoensis",1810471,"Poa hachadoensis var. hachadoensis"
1810470,"Poa hachadoensis",1810516,"Poa hachadoensis var. pilosa"
1810490,"Poa spiciformis",1810491,"Poa spiciformis var. spiciformis"
1810490,"Poa spiciformis",1810517,"Poa spiciformis var. ibarii"
1851657,"Astragalus sirinicus",1851658,"Astragalus sirinicus subsp. genargenteus"
1890273,"Neustanthus",109224,"Neustanthus phaseoloides"
1940530,"Brassica juncea subsp. integrifolia",366464,"Brassica juncea var. strumata"
1940530,"Brassica juncea subsp. integrifolia",366465,"Brassica juncea var. rugosa"
1940530,"Brassica juncea subsp. integrifolia",655362,"Brassica juncea var. subintegrifolia"
1940530,"Brassica juncea subsp. integrifolia",1940531,"Brassica juncea var. crispifolia"
1960788,"Astragalus xylobasis",2784690,"Astragalus xylobasis var. angustus"
1960788,"Astragalus xylobasis",2785038,"Astragalus xylobasis var. xylobasis"
1985472,"Poa bactriana",1985473,"Poa bactriana subsp. glabriflora"
2014678,"Astragalus christianus",2014679,"Astragalus christianus subsp. christianus"
2014710,"Astragalus peregrinus",2014711,"Astragalus peregrinus subsp. peregrinus"
2014710,"Astragalus peregrinus",2014712,"Astragalus peregrinus subsp. warionis"
2014728,"Astragalus suberosus",2014729,"Astragalus suberosus subsp. haarbachii"
2014728,"Astragalus suberosus",2014730,"Astragalus suberosus subsp. suberosus"
2060746,"unclassified Poa",1120096,"Poa sp. MLK-2011"
2060746,"unclassified Poa",1285468,"Poa sp. HXZ-2013"
2060746,"unclassified Poa",1532467,"Poa sp. Alt 09-01"
2060746,"unclassified Poa",1532468,"Poa sp. Alt 10-100"
2060746,"unclassified Poa",1532469,"Poa sp. Alt 10-120b"
2060746,"unclassified Poa",1532470,"Poa sp. Alt 10-228"
2060746,"unclassified Poa",1532471,"Poa sp. Alt 507"
2060746,"unclassified Poa",1577458,"Poa sp. ASM-2014"
2060746,"unclassified Poa",1603063,"Poa sp. NN-2014"
2060746,"unclassified Poa",1663645,"Poa sp. SCBI-SIGEO_13_0291"
2060746,"unclassified Poa",1663646,"Poa sp. SCBI-SIGEO_13_0478"
2060746,"unclassified Poa",1663647,"Poa sp. SCBI_13_0464"
2060746,"unclassified Poa",1663648,"Poa sp. SCBI_13_0467"
2060746,"unclassified Poa",1663649,"Poa sp. SNP_13_0370"
2060746,"unclassified Poa",1813745,"Poa sp. MLTV41"
2060746,"unclassified Poa",2068067,"Poa sp. JS-2017 ST01522-6902-2"
2060746,"unclassified Poa",2093938,"Poa sp. DIAN_E.R"
2060746,"unclassified Poa",2093939,"Poa sp. BOPE_P.A_PM"
2060746,"unclassified Poa",2094557,"Poa sp. SACCH_1of3"
2060746,"unclassified Poa",2294078,"Poa sp. YLDP137A"
2060746,"unclassified Poa",2683641,"Poa sp. LW-2019a"
2068068,"unclassified Festuca",640594,"Festuca sp. Goodrich 22955"
2068068,"unclassified Festuca",883554,"Festuca sp. SH-2010"
2068068,"unclassified Festuca",1443519,"Festuca sp. SJ-2014"
2068068,"unclassified Festuca",1815575,"Festuca sp. AW-2016"
2068068,"unclassified Festuca",1882445,"Festuca sp. LL-2016"
2068068,"unclassified Festuca",1971704,"Festuca sp. SC-2017"
2068068,"unclassified Festuca",2068061,"Festuca sp. JS-2017 ST01522-19"
2068068,"unclassified Festuca",2068062,"Festuca sp. JS-2017 ST01522-4346-2"
2068068,"unclassified Festuca",2068063,"Festuca sp. JS-2017 ST01522-6955-2"
2068068,"unclassified Festuca",2068064,"Festuca sp. JS-2017 ST01523-12"
2068068,"unclassified Festuca",2068065,"Festuca sp. JS-2017 ST01523-16"
2068068,"unclassified Festuca",2068066,"Festuca sp. JS-2017 ST01523-17"
2068068,"unclassified Festuca",2294076,"Festuca sp. YLDP283A"
2068068,"unclassified Festuca",2294077,"Festuca sp. YLDP282A"
2068068,"unclassified Festuca",2315246,"Festuca sp. Borsch 5799"
2068068,"unclassified Festuca",2315247,"Festuca sp. Borsch 5815"
2068068,"unclassified Festuca",2315248,"Festuca sp. Borsch 5816"
2068068,"unclassified Festuca",2315250,"Festuca sp. Borsch 5479"
2068068,"unclassified Festuca",2315251,"Festuca sp. Borsch 5047"
2068068,"unclassified Festuca",2520514,"Festuca sp. DB11270"
2068068,"unclassified Festuca",2866167,"Festuca sp. JKI ID 34091"
2082973,"unclassified Dioscorea",108579,"Dioscorea sp. Qiu 94044"
2082973,"unclassified Dioscorea",329153,"Dioscorea sp. Wood & Guzman 1751"
2082973,"unclassified Dioscorea",329154,"Dioscorea sp. Lewis 3177"
2082973,"unclassified Dioscorea",329155,"Dioscorea sp. Wood 8032"
2082973,"unclassified Dioscorea",379591,"Dioscorea sp. Newman 200110120"
2082973,"unclassified Dioscorea",394306,"Dioscorea sp. Newman 2001"
2082973,"unclassified Dioscorea",482936,"Dioscorea sp. 97750"
2082973,"unclassified Dioscorea",883533,"Dioscorea sp. SH-2010"
2082973,"unclassified Dioscorea",1188278,"Dioscorea sp. Zhang 494"
2082973,"unclassified Dioscorea",1227004,"Dioscorea sp. K100"
2082973,"unclassified Dioscorea",1227005,"Dioscorea sp. K102"
2082973,"unclassified Dioscorea",1227006,"Dioscorea sp. K113"
2082973,"unclassified Dioscorea",1227007,"Dioscorea sp. K115"
2082973,"unclassified Dioscorea",1227008,"Dioscorea sp. K116"
2082973,"unclassified Dioscorea",1227009,"Dioscorea sp. K118"
2082973,"unclassified Dioscorea",1227010,"Dioscorea sp. K121"
2082973,"unclassified Dioscorea",1227011,"Dioscorea sp. K122"
2082973,"unclassified Dioscorea",1227012,"Dioscorea sp. K123"
2082973,"unclassified Dioscorea",1227013,"Dioscorea sp. K13"
2082973,"unclassified Dioscorea",1227014,"Dioscorea sp. K132"
2082973,"unclassified Dioscorea",1227015,"Dioscorea sp. K133B"
2082973,"unclassified Dioscorea",1227016,"Dioscorea sp. K142"
2082973,"unclassified Dioscorea",1227017,"Dioscorea sp. K143"
2082973,"unclassified Dioscorea",1227018,"Dioscorea sp. K149"
2082973,"unclassified Dioscorea",1227019,"Dioscorea sp. K15"
2082973,"unclassified Dioscorea",1227020,"Dioscorea sp. K150"
2082973,"unclassified Dioscorea",1227021,"Dioscorea sp. K151"
2082973,"unclassified Dioscorea",1227022,"Dioscorea sp. K152"
2082973,"unclassified Dioscorea",1227023,"Dioscorea sp. K153"
2082973,"unclassified Dioscorea",1227024,"Dioscorea sp. K155"
2082973,"unclassified Dioscorea",1227025,"Dioscorea sp. K158"
2082973,"unclassified Dioscorea",1227026,"Dioscorea sp. K18"
2082973,"unclassified Dioscorea",1227027,"Dioscorea sp. K19"
2082973,"unclassified Dioscorea",1227028,"Dioscorea sp. K191"
2082973,"unclassified Dioscorea",1227029,"Dioscorea sp. K2"
2082973,"unclassified Dioscorea",1227030,"Dioscorea sp. K23"
2082973,"unclassified Dioscorea",1227031,"Dioscorea sp. K27"
2082973,"unclassified Dioscorea",1227032,"Dioscorea sp. K2761"
2082973,"unclassified Dioscorea",1227033,"Dioscorea sp. K29"
2082973,"unclassified Dioscorea",1227034,"Dioscorea sp. K34"
2082973,"unclassified Dioscorea",1227035,"Dioscorea sp. K41"
2082973,"unclassified Dioscorea",1227036,"Dioscorea sp. K47"
2082973,"unclassified Dioscorea",1227037,"Dioscorea sp. K58"
2082973,"unclassified Dioscorea",1227038,"Dioscorea sp. K65"
2082973,"unclassified Dioscorea",1227039,"Dioscorea sp. K672"
2082973,"unclassified Dioscorea",1227040,"Dioscorea sp. K682"
2082973,"unclassified Dioscorea",1227041,"Dioscorea sp. K70"
2082973,"unclassified Dioscorea",1227042,"Dioscorea sp. K74"
2082973,"unclassified Dioscorea",1227043,"Dioscorea sp. K76"
2082973,"unclassified Dioscorea",1227044,"Dioscorea sp. K79"
2082973,"unclassified Dioscorea",1227045,"Dioscorea sp. K80"
2082973,"unclassified Dioscorea",1227046,"Dioscorea sp. K84"
2082973,"unclassified Dioscorea",1227047,"Dioscorea sp. K86"
2082973,"unclassified Dioscorea",1227048,"Dioscorea sp. K88"
2082973,"unclassified Dioscorea",1227049,"Dioscorea sp. K93"
2082973,"unclassified Dioscorea",1227050,"Dioscorea sp. K95"
2082973,"unclassified Dioscorea",1227051,"Dioscorea sp. K96"
2082973,"unclassified Dioscorea",1227052,"Dioscorea sp. K99"
2082973,"unclassified Dioscorea",1227053,"Dioscorea sp. KA2"
2082973,"unclassified Dioscorea",1227054,"Dioscorea sp. KDio56"
2082973,"unclassified Dioscorea",1227055,"Dioscorea sp. KDio57"
2082973,"unclassified Dioscorea",1227056,"Dioscorea sp. KDio58"
2082973,"unclassified Dioscorea",1227057,"Dioscorea sp. KDio59"
2082973,"unclassified Dioscorea",1227058,"Dioscorea sp. KDio60"
2082973,"unclassified Dioscorea",1227059,"Dioscorea sp. KDio63"
2082973,"unclassified Dioscorea",1227060,"Dioscorea sp. KDio67"
2082973,"unclassified Dioscorea",1227061,"Dioscorea sp. KDio71"
2082973,"unclassified Dioscorea",1227062,"Dioscorea sp. KDio72"
2082973,"unclassified Dioscorea",1227063,"Dioscorea sp. KDio75"
2082973,"unclassified Dioscorea",1227064,"Dioscorea sp. KDio78"
2082973,"unclassified Dioscorea",1227065,"Dioscorea sp. KEMBUA"
2082973,"unclassified Dioscorea",1227066,"Dioscorea sp. KMXK"
2082973,"unclassified Dioscorea",1227067,"Dioscorea sp. KMbeu"
2082973,"unclassified Dioscorea",1227068,"Dioscorea sp. KW1"
2082973,"unclassified Dioscorea",1227069,"Dioscorea sp. KW10"
2082973,"unclassified Dioscorea",1227070,"Dioscorea sp. KW2"
2082973,"unclassified Dioscorea",1227071,"Dioscorea sp. KW4"
2082973,"unclassified Dioscorea",1227072,"Dioscorea sp. KW6"
2082973,"unclassified Dioscorea",1227073,"Dioscorea sp. KW7"
2082973,"unclassified Dioscorea",1227074,"Dioscorea sp. KW8"
2082973,"unclassified Dioscorea",1227075,"Dioscorea sp. KW9"
2082973,"unclassified Dioscorea",1271826,"Dioscorea sp. A SL D. 26"
2082973,"unclassified Dioscorea",1271827,"Dioscorea sp. B YSL 1050"
2082973,"unclassified Dioscorea",1271828,"Dioscorea sp. C Tan 97894"
2082973,"unclassified Dioscorea",1271829,"Dioscorea sp. D YSL 3539"
2082973,"unclassified Dioscorea",1271830,"Dioscorea sp. E YSL D. 178"
2082973,"unclassified Dioscorea",1271831,"Dioscorea sp. F YSL 2594"
2082973,"unclassified Dioscorea",1540021,"Dioscorea sp. TBGT-68258"
2082973,"unclassified Dioscorea",1618072,"Dioscorea sp. KH-2015"
2082973,"unclassified Dioscorea",1678939,"Dioscorea sp. Dsp331"
2082973,"unclassified Dioscorea",1678940,"Dioscorea sp. DspKwala"
2082973,"unclassified Dioscorea",1678941,"Dioscorea sp. DspMarou"
2082973,"unclassified Dioscorea",1678942,"Dioscorea sp. Dsp1033"
2082973,"unclassified Dioscorea",1678943,"Dioscorea sp. Dsp1652"
2082973,"unclassified Dioscorea",1678944,"Dioscorea sp. DspRul"
2082973,"unclassified Dioscorea",1678945,"Dioscorea sp. Dn331"
2082973,"unclassified Dioscorea",1678946,"Dioscorea sp. Dsp336"
2082973,"unclassified Dioscorea",1933809,"Dioscorea sp. 2 ACM-2017"
2082973,"unclassified Dioscorea",1983454,"Dioscorea sp. RAS-2017"
2082973,"unclassified Dioscorea",2082972,"Dioscorea sp. SY-2018"
2082973,"unclassified Dioscorea",2213153,"Dioscorea sp. 35207"
2116535,"unclassified Asparagus",179295,"Asparagus sp. Quagliariello 16104"
2116535,"unclassified Asparagus",191655,"Asparagus sp. M013"
2116535,"unclassified Asparagus",191656,"Asparagus sp. H630"
2116535,"unclassified Asparagus",675852,"Asparagus sp. NR-2009"
2116535,"unclassified Asparagus",1207252,"Asparagus sp. SB-2012"
2116535,"unclassified Asparagus",1302528,"Asparagus sp. Burrows 7761"
2116535,"unclassified Asparagus",1302529,"Asparagus sp. Burrows 7792"
2116535,"unclassified Asparagus",1302530,"Asparagus sp. Burrows 7846"
2116535,"unclassified Asparagus",1302531,"Asparagus sp. Burrows 8155"
2116535,"unclassified Asparagus",1302532,"Asparagus sp. Burrows 8542"
2116535,"unclassified Asparagus",1302533,"Asparagus sp. Burrows 9530"
2116535,"unclassified Asparagus",1302534,"Asparagus sp. Burrows 9537"
2116535,"unclassified Asparagus",1302535,"Asparagus sp. Burrows 9778"
2116535,"unclassified Asparagus",1302536,"Asparagus sp. Burrows 9786"
2116535,"unclassified Asparagus",1302537,"Asparagus sp. Norup 54"
2116535,"unclassified Asparagus",1306935,"Asparagus sp. MVN-2013a"
2116535,"unclassified Asparagus",1306936,"Asparagus sp. MVN-2013b"
2116535,"unclassified Asparagus",1306937,"Asparagus sp. MVN-2013c"
2116535,"unclassified Asparagus",1306938,"Asparagus sp. MVN-2013d"
2116535,"unclassified Asparagus",1306939,"Asparagus sp. MVN-2013e"
2116535,"unclassified Asparagus",1306940,"Asparagus sp. MVN-2013f"
2116535,"unclassified Asparagus",1306941,"Asparagus sp. MVN-2013g"
2116535,"unclassified Asparagus",1306942,"Asparagus sp. MVN-2013h"
2116535,"unclassified Asparagus",1306943,"Asparagus sp. MVN-2013i"
2116535,"unclassified Asparagus",1306944,"Asparagus sp. MVN-2013j"
2116535,"unclassified Asparagus",1306945,"Asparagus sp. MVN-2013k"
2116535,"unclassified Asparagus",1306946,"Asparagus sp. MVN-2013l"
2116535,"unclassified Asparagus",1489454,"Asparagus sp. KYUM-2014"
2116535,"unclassified Asparagus",1537672,"Asparagus sp. 'robustus'"
2116535,"unclassified Asparagus",1618067,"Asparagus sp. KH-2015"
2116535,"unclassified Asparagus",1830145,"Asparagus sp. Lam VL013"
2116535,"unclassified Asparagus",1916981,"Asparagus sp. Tibet-MacArthur 563"
2116535,"unclassified Asparagus",2116533,"Asparagus sp. R14"
2116535,"unclassified Asparagus",2116534,"Asparagus sp. R15"
2116535,"unclassified Asparagus",2564005,"Asparagus sp. 1 RW-2019"
2116535,"unclassified Asparagus",2564006,"Asparagus sp. 2 RW-2019"
2116535,"unclassified Asparagus",2690409,"Asparagus sp. NTT-2019"
2116535,"unclassified Asparagus",2782549,"Asparagus sp. UPBT_AS06"
2152824,"unclassified Salsola",326435,"Salsola sp. Akers RT72-01"
2152824,"unclassified Salsola",456980,"Salsola sp. EHR-2007"
2152824,"unclassified Salsola",2152820,"Salsola sp. KM-852"
2212994,"unclassified Lolium",258804,"Lolium sp. P4074"
2212994,"unclassified Lolium",258805,"Lolium sp. P4078"
2212994,"unclassified Lolium",325526,"Lolium sp. CD-2005"
2212994,"unclassified Lolium",441206,"Lolium sp. 'Italy'"
2212994,"unclassified Lolium",649495,"Lolium sp. YDK2008447"
2212994,"unclassified Lolium",1269042,"Lolium sp. CD-2012"
2212994,"unclassified Lolium",1421058,"Lolium sp. 08-82"
2212994,"unclassified Lolium",1642181,"Lolium sp. KK-0011"
2212994,"unclassified Lolium",1713843,"Lolium sp. YS2015_A"
2212994,"unclassified Lolium",1713844,"Lolium sp. YS2015_C"
2212994,"unclassified Lolium",1713845,"Lolium sp. YS2015_G"
2212994,"unclassified Lolium",1713846,"Lolium sp. YS2015_H"
2212994,"unclassified Lolium",1713847,"Lolium sp. YS2015_I"
2212994,"unclassified Lolium",1713848,"Lolium sp. YS2015_J"
2212994,"unclassified Lolium",1713849,"Lolium sp. YS2015_K"
2212994,"unclassified Lolium",1713850,"Lolium sp. YS2015_M"
2212994,"unclassified Lolium",2804523,"Lolium sp. GLW-2021"
2213148,"Dioscorea glandulosa",2213149,"Dioscorea glandulosa var. calcensis"
2364227,"Astragalus curvirostris",2364228,"Astragalus curvirostris subsp. curvirostris"
2364227,"Astragalus curvirostris",2364229,"Astragalus curvirostris subsp. psilocarpus"
2364244,"Astragalus mercklinii",2364245,"Astragalus mercklinii subsp. mercklinii"
2364244,"Astragalus mercklinii",2364246,"Astragalus mercklinii subsp. farsicus"
2492440,"Poa iconia",2492441,"Poa iconia var. iconia"
2492440,"Poa iconia",2492442,"Poa iconia var. pelasgis"
2492444,"Poa unilateralis",2492445,"Poa unilateralis subsp. pachypholis"
2492444,"Poa unilateralis",2492446,"Poa unilateralis subsp. unilateralis"
2495925,"Poa subgen. Pseudopoa",796747,"Poa sect. Lindbergella"
2495925,"Poa subgen. Pseudopoa",2496433,"Poa sect. Speluncarae"
2495925,"Poa subgen. Pseudopoa",2496518,"Poa sect. Pseudopoa"
2496433,"Poa sect. Speluncarae",2495908,"Poa speluncarum"
2496435,"Poa diaphora subsp. diaphora",2496434,"Poa diaphora var. songarica"
2496518,"Poa sect. Pseudopoa",568970,"Poa diaphora"
